15 июл. 2026 18:50:10,277 system - system - system  INFO RemoteLogger - NAVIGATOR OPEN : lsfusion.server.logics.navigator.controller.remote.RemoteNavigator@438b75ab
20 июл. 2026 21:23:42,770 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - REMOTE OBJECT CLOSE RF[FORM[815109211 - Main.editReasons,RN[clientAddress: 127.0.0.1,284 - Authentication.CustomUser 'Обычный пользователь',1797375437,SQL@88208319]]]
20 июл. 2026 21:23:42,770 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - FORM CLOSE : FORM[815109211 - Main.editReasons,RN[clientAddress: 127.0.0.1,284 - Authentication.CustomUser 'Обычный пользователь',1797375437,SQL@88208319]]
20 июл. 2026 21:23:45,922 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,0), value : 
20 июл. 2026 21:23:45,926 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,0)
20 июл. 2026 21:23:47,043 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,1), value : К
20 июл. 2026 21:23:47,046 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,1)
20 июл. 2026 21:23:47,487 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,2), value : Кс
20 июл. 2026 21:23:47,490 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,2)
20 июл. 2026 21:23:47,766 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,3), value : Ксе
20 июл. 2026 21:23:47,769 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,3)
20 июл. 2026 21:23:47,886 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,4), value : Ксен
20 июл. 2026 21:23:47,889 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,4)
20 июл. 2026 21:23:48,207 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,5), value : Ксени
20 июл. 2026 21:23:48,210 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,5)
20 июл. 2026 21:23:48,422 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,6), value : Ксения
20 июл. 2026 21:23:48,424 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,6)
20 июл. 2026 21:23:49,365 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - executeEventAction started: [ID: 2132, SID: name(p)]
20 июл. 2026 21:23:49,366 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,7), value : 
20 июл. 2026 21:23:49,366 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - executeEventAction ended: [ID: 2132, SID: name(p)]
20 июл. 2026 21:23:49,368 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,7)
20 июл. 2026 21:23:50,370 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,8), value : Б
20 июл. 2026 21:23:50,373 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,8)
20 июл. 2026 21:23:50,699 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,9), value : Бу
20 июл. 2026 21:23:50,703 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,9)
20 июл. 2026 21:23:50,710 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,10), value : Буд
20 июл. 2026 21:23:50,713 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,10)
20 июл. 2026 21:23:50,956 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,11), value : Буда
20 июл. 2026 21:23:50,958 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,11)
20 июл. 2026 21:23:51,098 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,12), value : Будан
20 июл. 2026 21:23:51,101 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,12)
20 июл. 2026 21:23:51,299 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,13), value : Будано
20 июл. 2026 21:23:51,301 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,13)
20 июл. 2026 21:23:51,406 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,14), value : Буданов
20 июл. 2026 21:23:51,409 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,14)
20 июл. 2026 21:23:51,654 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,15), value : Буданова
20 июл. 2026 21:23:51,657 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,15)
20 июл. 2026 21:23:52,928 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - executeEventAction started: [ID: 2133, SID: lastName(p)]
20 июл. 2026 21:23:52,929 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - executeEventAction ended: [ID: 2133, SID: lastName(p)]
20 июл. 2026 21:23:52,932 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,16), value : 
20 июл. 2026 21:23:52,934 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,16)
20 июл. 2026 21:23:53,635 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,17), value : А
20 июл. 2026 21:23:53,638 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,17)
20 июл. 2026 21:23:53,935 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,18), value : Ан
20 июл. 2026 21:23:53,938 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,18)
20 июл. 2026 21:23:54,274 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,19), value : Анд
20 июл. 2026 21:23:54,277 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,19)
20 июл. 2026 21:23:54,506 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,20), value : Андр
20 июл. 2026 21:23:54,509 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,20)
20 июл. 2026 21:23:54,623 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,21), value : Андре
20 июл. 2026 21:23:54,625 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,21)
20 июл. 2026 21:23:54,811 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,22), value : Андрее
20 июл. 2026 21:23:54,813 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,22)
20 июл. 2026 21:23:55,111 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,23), value : Андреев
20 июл. 2026 21:23:55,113 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,23)
20 июл. 2026 21:23:55,191 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,24), value : Андреевн
20 июл. 2026 21:23:55,193 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,24)
20 июл. 2026 21:23:55,354 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,25), value : Андреевна
20 июл. 2026 21:23:55,357 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#223,RMI:Main.editPlayer, TID - (223),5,RMI Runtime], indices : (-1,0,25)
20 июл. 2026 21:23:56,628 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - executeEventAction started: [ID: 2134, SID: middleName(p)]
20 июл. 2026 21:23:56,630 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - executeEventAction ended: [ID: 2134, SID: middleName(p)]
20 июл. 2026 21:23:56,631 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,26), value : 
20 июл. 2026 21:23:56,632 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,26)
20 июл. 2026 21:23:57,855 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,27), value : а
20 июл. 2026 21:23:57,858 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,27)
20 июл. 2026 21:23:57,867 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,28), value : ао
20 июл. 2026 21:23:57,870 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,28)
20 июл. 2026 21:23:57,907 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,29), value : аов
20 июл. 2026 21:23:57,909 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,29)
20 июл. 2026 21:23:58,082 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,30), value : аовл
20 июл. 2026 21:23:58,086 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,30)
20 июл. 2026 21:23:58,092 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,31), value : аовлв
20 июл. 2026 21:23:58,094 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,31)
20 июл. 2026 21:23:58,591 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,32), value : аовлв=
20 июл. 2026 21:23:58,593 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,32)
20 июл. 2026 21:23:59,193 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,33), value : аовлв
20 июл. 2026 21:23:59,194 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,33)
20 июл. 2026 21:23:59,225 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,34), value : аовл
20 июл. 2026 21:23:59,225 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,34)
20 июл. 2026 21:23:59,256 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,35), value : аов
20 июл. 2026 21:23:59,256 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,35)
20 июл. 2026 21:23:59,287 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,36), value : ао
20 июл. 2026 21:23:59,287 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,36)
20 июл. 2026 21:23:59,318 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,37), value : а
20 июл. 2026 21:23:59,318 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,37)
20 июл. 2026 21:23:59,349 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,38), value : 
20 июл. 2026 21:23:59,349 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,38)
20 июл. 2026 21:23:59,599 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,39), value : 1
20 июл. 2026 21:23:59,601 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,39)
20 июл. 2026 21:24:00,166 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,40), value : 17
20 июл. 2026 21:24:00,169 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,40)
20 июл. 2026 21:24:00,274 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,41), value : 170
20 июл. 2026 21:24:00,277 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,41)
20 июл. 2026 21:24:00,379 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,42), value : 1707
20 июл. 2026 21:24:00,382 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,42)
20 июл. 2026 21:24:00,406 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,43), value : 17070
20 июл. 2026 21:24:00,410 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,43)
20 июл. 2026 21:24:01,134 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,44), value : 170701
20 июл. 2026 21:24:01,136 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,44)
20 июл. 2026 21:24:01,607 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,45), value : 1707017
20 июл. 2026 21:24:01,610 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,45)
20 июл. 2026 21:24:01,739 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,46), value : 17070170
20 июл. 2026 21:24:01,741 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,46)
20 июл. 2026 21:24:02,406 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,47), value : 170701707
20 июл. 2026 21:24:02,409 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#228,RMI:Main.editPlayer, TID - (228),5,RMI Runtime], indices : (-1,0,47)
20 июл. 2026 21:24:03,762 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - executeEventAction started: [ID: 2136, SID: pasportNumber(p)]
20 июл. 2026 21:24:03,763 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - executeEventAction ended: [ID: 2136, SID: pasportNumber(p)]
20 июл. 2026 21:24:03,764 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - executeEventAction started: [ID: 2123, SID: formOk()]
20 июл. 2026 21:24:03,784 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - FORM HIDE : FORM[2053059455 - Main.editPlayer,RN[clientAddress: 127.0.0.1,284 - Authentication.CustomUser 'Обычный пользователь',1797375437,SQL@88208319]]
20 июл. 2026 21:24:03,784 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - executeEventAction ended: [ID: 2123, SID: formOk()]
20 июл. 2026 21:24:03,784 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - FORM DELAYED DESTROY : RF[FORM[2053059455 - Main.editPlayer,RN[clientAddress: 127.0.0.1,284 - Authentication.CustomUser 'Обычный пользователь',1797375437,SQL@88208319]]]
20 июл. 2026 21:24:03,801 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - executeEventAction ended: [ID: 2103, SID: _ADDFORMNEWSESSION_Main_viewPlayer_p_Main_Player()]
20 июл. 2026 21:24:08,818 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - REMOTE OBJECT DEACTIVATE RF[FORM[2053059455 - Main.editPlayer,RN[clientAddress: 127.0.0.1,284 - Authentication.CustomUser 'Обычный пользователь',1797375437,SQL@88208319]]]
20 июл. 2026 21:24:11,083 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - executeEventAction started: [ID: 2103, SID: _ADDFORMNEWSESSION_Main_viewPlayer_p_Main_Player()]
20 июл. 2026 21:24:11,085 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - FORM OPEN : FORM[618043761 - Main.editPlayer,RN[clientAddress: 127.0.0.1,284 - Authentication.CustomUser 'Обычный пользователь',1797375437,SQL@88208319]]
20 июл. 2026 21:24:12,247 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#221,RMI:Main.editPlayer, TID - (221),5,RMI Runtime], indices : (-1,0,0), value : А
20 июл. 2026 21:24:12,251 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#221,RMI:Main.editPlayer, TID - (221),5,RMI Runtime], indices : (-1,0,0)
20 июл. 2026 21:24:12,451 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#221,RMI:Main.editPlayer, TID - (221),5,RMI Runtime], indices : (-1,0,1), value : Ан
20 июл. 2026 21:24:12,455 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#221,RMI:Main.editPlayer, TID - (221),5,RMI Runtime], indices : (-1,0,1)
20 июл. 2026 21:24:12,683 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#221,RMI:Main.editPlayer, TID - (221),5,RMI Runtime], indices : (-1,0,2), value : Ант
20 июл. 2026 21:24:12,685 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#221,RMI:Main.editPlayer, TID - (221),5,RMI Runtime], indices : (-1,0,2)
20 июл. 2026 21:24:12,871 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#221,RMI:Main.editPlayer, TID - (221),5,RMI Runtime], indices : (-1,0,3), value : Анто
20 июл. 2026 21:24:12,873 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues ended: Thread[#221,RMI:Main.editPlayer, TID - (221),5,RMI Runtime], indices : (-1,0,3)
20 июл. 2026 21:24:13,258 Админ Админов - 127.0.0.1 - 127.0.0.1  INFO RemoteLogger - getAsyncValues started: Thread[#221,RMI:Main.editPlayer, TID - (221),5,RMI Runtime], indices : (-1,0,4), value : Антон
